run_id,game_type,algorithm,learning_rate,batch_size,buffer_size,num_epoch,num_units,num_layers,max_steps,cpu_cores,total_ram_gb,avg_cpu_utilization,avg_gpu_utilization,avg_ram_usage_mb,peak_ram_usage_mb,target_mean_reward,iterations_to_target,training_time_to_target_sec
run_2025-11-10_460-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,52.7,58.2,12290.1,12465.300000000001,100,7380.0,22.9
run_2025-11-10_461-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,51.3,58.0,8925.5,9058.5,100,6893.0,24.7
run_2025-11-10_461-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,48.7,50.0,9574.6,9848.5,100,6099.0,19.4
run_2025-11-10_462-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.5,58.0,12208.7,12382.900000000001,100,7770.0,20.4
run_2025-11-10_462-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,51.3,49.2,10138.8,10517.8,100,7572.0,19.0
run_2025-11-10_463-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,48.9,47.4,12913.4,12997.9,100,6849.0,24.2
run_2025-11-10_463-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,54.4,59.0,10544.8,10893.599999999999,100,6114.0,16.8
run_2025-11-10_464-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.4,47.3,12042.9,12199.8,100,8984.0,16.9
run_2025-11-10_464-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.4,64.9,10250.6,10520.800000000001,100,7446.0,18.5
run_2025-11-10_465-00-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.2,48.7,10354.8,10533.5,100,8268.0,16.8
run_2025-11-10_465-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,52.3,56.9,10161.3,10536.5,100,7357.0,20.7
run_2025-11-10_466-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.2,53.2,11707.7,12183.1,100,6130.0,15.6
run_2025-11-10_466-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,52.4,47.5,10918.6,11381.300000000001,100,6929.0,17.8
run_2025-11-10_467-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,47.1,45.6,12741.4,13053.9,100,6960.0,25.0
run_2025-11-10_467-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,51.6,57.5,9554.1,9812.300000000001,100,8515.0,18.9
run_2025-11-10_468-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,50.0,61.1,8862.6,9280.800000000001,100,7963.0,23.0
run_2025-11-10_468-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,52.4,61.8,10209.0,10566.5,100,6826.0,15.4
run_2025-11-10_469-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,48.3,54.7,11236.9,11369.5,100,8903.0,17.0
run_2025-11-10_469-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,53.9,60.5,12359.7,12779.1,100,6965.0,23.7
run_2025-11-10_470-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.8,58.5,9992.5,10235.5,100,8995.0,23.2
run_2025-11-10_470-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,53.1,59.5,11407.4,11542.4,100,8988.0,18.6
run_2025-11-10_471-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,53.6,54.9,10010.9,10187.699999999999,100,6574.0,25.5
run_2025-11-10_471-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,53.2,57.7,11239.2,11409.6,100,6938.0,24.9
run_2025-11-10_472-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,50.1,61.1,12470.1,12753.7,100,7458.0,25.5
run_2025-11-10_472-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,49.4,53.0,9464.2,9619.7,100,7992.0,19.1
run_2025-11-10_473-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,55.0,61.1,10259.5,10365.1,100,7584.0,16.4
run_2025-11-10_473-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,47.3,56.8,12969.0,13074.7,100,8908.0,21.5
run_2025-11-10_474-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.5,48.3,12395.4,12707.9,100,8172.0,22.2
run_2025-11-10_474-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,51.7,45.5,10997.3,11377.9,100,6636.0,15.5
run_2025-11-10_475-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,52.0,52.3,10776.5,10971.2,100,6315.0,23.4
run_2025-11-10_475-30-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,47.0,55.9,9709.2,9774.800000000001,100,8065.0,14.2
run_2025-11-10_476-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,51.5,61.8,10779.2,10886.5,100,6475.0,19.8
run_2025-11-10_476-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.2,47.5,12301.6,12763.2,100,8363.0,18.0
run_2025-11-10_477-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.5,61.0,11551.8,11823.9,100,6933.0,22.9
run_2025-11-10_477-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,54.1,62.3,9734.2,9988.300000000001,100,6981.0,17.8
run_2025-11-10_478-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,45.3,48.0,9326.7,9393.800000000001,100,6032.0,23.9
run_2025-11-10_478-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,48.6,62.0,9620.0,9997.9,100,8103.0,21.1
run_2025-11-10_479-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,45.2,64.8,9180.9,9468.5,100,6340.0,23.5
run_2025-11-10_479-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,45.8,59.5,8839.9,8980.8,100,8319.0,25.9
run_2025-11-10_480-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,54.1,60.7,10328.0,10427.5,100,7476.0,22.1
run_2025-11-10_480-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,48.5,64.9,8921.2,9143.7,100,8353.0,25.8
run_2025-11-10_481-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,49.2,57.1,9190.8,9617.5,100,7752.0,14.3
run_2025-11-10_481-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.2,51.2,10917.7,11357.1,100,6247.0,18.1
run_2025-11-10_482-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,51.0,61.8,9157.2,9478.5,100,8297.0,15.3
run_2025-11-10_482-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,50.9,57.3,8693.8,9071.199999999999,100,6209.0,17.1
run_2025-11-10_483-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,48.7,56.6,9860.0,9961.8,100,7436.0,24.1
run_2025-11-10_483-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,48.3,50.1,9413.5,9728.2,100,6517.0,14.4
run_2025-11-10_484-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.8,60.1,10770.4,11120.5,100,8257.0,20.2
run_2025-11-10_484-30-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,48.8,46.6,8870.9,9011.199999999999,100,8735.0,20.8
run_2025-11-10_485-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.9,63.5,11858.1,12304.2,100,7662.0,20.7
run_2025-11-10_485-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,47.8,51.5,12568.7,12706.400000000001,100,7581.0,19.7
run_2025-11-10_486-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,52.9,47.6,11819.8,12010.9,100,8292.0,23.5
run_2025-11-10_486-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,49.0,53.8,10851.0,11180.3,100,6015.0,15.6
run_2025-11-10_487-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.1,45.8,12359.1,12696.4,100,8753.0,17.7
run_2025-11-10_487-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.5,58.7,11596.6,11961.300000000001,100,6592.0,21.4
run_2025-11-10_488-00-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,54.9,63.1,8448.5,8548.9,100,8952.0,22.3
run_2025-11-10_488-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.9,61.7,10212.8,10645.099999999999,100,8209.0,18.8
run_2025-11-10_489-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,52.7,47.5,12314.4,12604.199999999999,100,8323.0,24.5
run_2025-11-10_489-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,49.3,47.5,9991.0,10253.1,100,7969.0,19.0
run_2025-11-10_490-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,47.1,61.3,8562.0,9053.5,100,7415.0,18.8
run_2025-11-10_490-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.0,63.5,11832.4,12215.6,100,7715.0,14.4
run_2025-11-10_491-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,48.3,54.2,12089.4,12192.5,100,6139.0,20.6
run_2025-11-10_491-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,53.7,55.0,9138.7,9529.1,100,7872.0,22.5
run_2025-11-10_492-00-00,3DBall,PPO,0.0003,2048,40960,4,128,2,50000,8,32,54.2,51.4,10871.8,10964.699999999999,100,7878.0,15.4
run_2025-11-10_492-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.6,62.9,9283.0,9345.4,100,8674.0,17.7
run_2025-11-10_493-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,45.4,57.9,11708.5,11940.1,100,7517.0,23.4
run_2025-11-10_493-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,52.9,50.8,9649.1,10146.2,100,6231.0,18.4
run_2025-11-10_494-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,49.1,51.0,9854.6,9983.300000000001,100,6919.0,16.9
run_2025-11-10_494-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,53.7,62.8,12286.9,12639.6,100,7967.0,22.1
run_2025-11-10_495-00-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,51.4,45.3,10591.1,10719.1,100,6718.0,16.4
run_2025-11-10_495-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,53.3,51.5,11480.9,11857.1,100,6842.0,24.7
run_2025-11-10_496-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.0,56.1,10250.9,10528.3,100,8461.0,15.3
run_2025-11-10_496-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.4,48.0,9770.8,10126.8,100,7753.0,22.5
run_2025-11-10_497-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,46.4,46.8,11277.2,11418.5,100,7526.0,20.0
run_2025-11-10_497-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,52.8,61.3,9112.3,9497.8,100,6955.0,24.4
run_2025-11-10_498-00-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,49.2,62.9,10115.8,10613.8,100,8193.0,15.5
run_2025-11-10_498-30-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,50.0,61.5,9361.6,9711.1,100,6863.0,22.1
run_2025-11-10_499-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,52.9,63.0,11600.7,11872.800000000001,100,8211.0,20.9
run_2025-11-10_499-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,51.0,56.1,12743.4,13208.8,100,6210.0,19.8
run_2025-11-10_500-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,47.0,61.2,12979.4,13036.5,100,8594.0,19.9
run_2025-11-10_500-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,50.9,52.7,10471.3,10849.8,100,7499.0,22.7
run_2025-11-10_501-00-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,49.1,58.3,9561.6,10011.5,100,7316.0,25.3
run_2025-11-10_501-30-00,Walker,SAC,0.0005,512,10240,5,256,3,75000,16,64,49.7,64.8,10437.0,10514.8,100,7833.0,15.1
run_2025-11-10_502-00-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,45.3,49.5,12297.4,12549.9,100,7873.0,14.2
run_2025-11-10_502-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,47.1,52.8,9347.6,9489.7,100,6396.0,23.7
run_2025-11-10_503-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,47.8,54.6,12779.6,13084.5,100,8269.0,15.3
run_2025-11-10_503-30-00,3DBall,PPO,0.0003,1024,20480,5,128,2,50000,8,32,52.1,47.8,9972.6,10314.9,100,6828.0,25.8
run_2025-11-10_504-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,45.1,46.6,12934.7,13120.900000000001,100,8715.0,21.4
run_2025-11-10_504-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,49.1,61.6,12257.6,12514.6,100,8454.0,21.8
run_2025-11-10_505-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,54.2,64.5,12119.4,12295.1,100,7039.0,16.4
run_2025-11-10_505-30-00,Walker,SAC,0.0005,512,10240,4,256,3,75000,16,64,46.1,53.1,9862.4,10078.6,100,8423.0,16.9
run_2025-11-10_506-00-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,50.2,46.8,8440.4,8562.199999999999,100,7069.0,21.9
run_2025-11-10_506-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.9,46.3,10157.8,10606.3,100,6303.0,24.9
run_2025-11-10_507-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,54.4,62.8,9788.3,9842.8,100,8886.0,25.8
run_2025-11-10_507-30-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.5,54.3,8572.0,9019.1,100,7958.0,16.4
run_2025-11-10_508-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,52.2,51.4,10724.7,11032.0,100,7368.0,15.6
run_2025-11-10_508-30-00,Walker,SAC,0.0005,1024,20480,3,256,3,75000,16,64,53.3,54.5,10253.9,10453.1,100,7193.0,14.7
run_2025-11-10_509-00-00,Walker,SAC,0.0005,1024,20480,5,256,3,75000,16,64,49.5,51.4,11319.0,11694.4,100,6974.0,24.4
run_2025-11-10_509-30-00,3DBall,PPO,0.0003,1024,20480,3,128,2,50000,8,32,53.1,54.8,11257.5,11536.0,100,8944.0,17.5
run_2025-11-10_510-00-00,3DBall,PPO,0.0003,2048,40960,3,128,2,50000,8,32,45.1,62.2,8955.4,9230.0,100,6404.0,14.0
run_2025-11-10_510-30-00,Walker,SAC,0.0005,512,10240,3,256,3,75000,16,64,54.2,56.8,12894.0,12993.6,100,6944.0,16.7
run_2025-11-10_511-00-00,Walker,SAC,0.0005,1024,20480,4,256,3,75000,16,64,49.4,58.9,9259.9,9485.199999999999,100,7456.0,18.1
run_2025-11-10_511-30-00,3DBall,PPO,0.0003,1024,20480,4,128,2,50000,8,32,50.5,52.3,10448.3,10606.8,100,7434.0,25.9
